#Beta_peaks Enhancers
#Created from /project/NeuralNet/CRC/ROSE/2.rose_Beta_narrow.05_broad.1_incltss/Beta_peaks_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by Beta_H3K27ac.bam
#Using cutoff of 13012.3095 for Super-Enhancers
#Created on Oct 24 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Beta_H3K27ac.bam	enhancerRank	isSuper
1_Beta_peak_23428_lociStitched	chr3	70326885	70327156	1	272	155.6895	19102	0
1_Beta_peak_32491_lociStitched	chr8	82192932	82193317	1	386	155.6555	19103	0
1_Beta_peak_12388_lociStitched	chr16	34640237	34640605	1	369	155.6272	19104	0
1_Beta_peak_34545_lociStitched	chr9	138115227	138115644	1	418	155.5827	19105	0
1_Beta_peak_19345_lociStitched	chr2	145147015	145147335	1	321	155.552	19106	0
1_Beta_peak_10928_lociStitched	chr15	52199311	52199669	1	359	155.551	19107	0
1_Beta_peak_9445_lociStitched	chr14	24134825	24135082	1	258	155.5364	19108	0
1_Beta_peak_34984_lociStitched	chrX	23862913	23863293	1	381	155.458	19109	0
1_Beta_peak_20901_lociStitched	chr20	42647245	42647638	1	394	155.4315	19110	0
1_Beta_peak_31112_lociStitched	chr7	116412315	116412580	1	266	155.4225	19111	0
1_Beta_peak_27538_lociStitched	chr5	170507107	170507617	1	511	155.397	19112	0
1_Beta_peak_11659_lociStitched	chr16	544789	545051	1	263	155.3398	19113	0
1_Beta_peak_35107_lociStitched	chrX	48595758	48596134	1	377	155.288	19114	0
1_Beta_peak_4007_lociStitched	chr10	47008941	47009388	1	448	155.2878	19115	0
1_Beta_peak_26950_lociStitched	chr5	107200281	107200575	1	295	155.2614	19116	0
1_Beta_peak_35367_lociStitched	chrX	110620800	110621215	1	416	155.2515	19117	0
1_Beta_peak_25068_lociStitched	chr4	44435881	44436246	1	366	155.2345	19118	0
1_Beta_peak_28001_lociStitched	chr6	15422627	15422968	1	342	155.155	19119	0
1_Beta_peak_26166_lociStitched	chr5	5305273	5305597	1	325	155.1312	19120	0
1_Beta_peak_30807_lociStitched	chr7	95895675	95896138	1	464	155.0587	19121	0
1_Beta_peak_12200_lociStitched	chr16	25043106	25043369	1	264	155.0122	19122	0
1_Beta_peak_383_lociStitched	chr1	15759178	15759441	1	264	154.9859	19123	0
1_Beta_peak_26301_lociStitched	chr5	31120828	31121207	1	380	154.9731	19124	0
1_Beta_peak_17767_lociStitched	chr1_jh806573_fix	14020	14334	1	315	154.959	19125	0
1_Beta_peak_15252_lociStitched	chr18	9632168	9632464	1	297	154.9264	19126	0
1_Beta_peak_29307_lociStitched	chr6	148454555	148454922	1	368	154.9107	19127	0
1_Beta_peak_27375_lociStitched	chr5	145452971	145453315	1	345	154.9032	19128	0
1_Beta_peak_21115_lociStitched	chr20	55966597	55966854	1	258	154.8939	19129	0
1_Beta_peak_27807_lociStitched	chr5_ke332497_fix	236837	237231	1	395	154.8814	19130	0
1_Beta_peak_21637_lociStitched	chr21	45604489	45604782	1	294	154.8798	19131	0
1_Beta_peak_12434_lociStitched	chr16	48588809	48589226	1	418	154.8738	19132	0
1_Beta_peak_27343_lociStitched	chr5	142059889	142060324	1	436	154.8165	19133	0
1_Beta_peak_2905_lociStitched	chr1	208825260	208825625	1	366	154.7235	19134	0
1_Beta_peak_7740_lociStitched	chr12	69326558	69326958	1	401	154.68	19135	0
1_Beta_peak_25844_lociStitched	chr4	154050622	154050935	1	314	154.6533	19136	0
1_Beta_peak_13143_lociStitched	chr17	773039	773338	1	300	154.583	19137	0
1_Beta_peak_1154_lociStitched	chr1	45600210	45600561	1	352	154.5102	19138	0
1_Beta_peak_3577_lociStitched	chr10	5794040	5794381	1	342	154.4389	19139	0
1_Beta_peak_28709_lociStitched	chr6	66416280	66416609	1	330	154.3997	19140	0
1_Beta_peak_20228_lociStitched	chr2	239552284	239552714	1	431	154.37	19141	0
1_Beta_peak_19924_lociStitched	chr2	217727286	217727717	1	432	154.3411	19142	0
1_Beta_peak_7214_lociStitched	chr12	24688269	24688607	1	339	154.3308	19143	0
1_Beta_peak_8267_lociStitched	chr12	122110667	122110945	1	279	154.3178	19144	0
1_Beta_peak_27967_lociStitched	chr6	13395887	13396207	1	321	154.304	19145	0
1_Beta_peak_24008_lociStitched	chr3	139180695	139181075	1	381	154.28	19146	0
1_Beta_peak_27302_lociStitched	chr5	140383414	140383740	1	327	154.2632	19147	0
1_Beta_peak_29728_lociStitched	chr6_mcf_hap5	3245522	3245935	1	414	154.2555	19148	0
1_Beta_peak_23964_lociStitched	chr3	133260157	133260529	1	373	154.194	19149	0
1_Beta_peak_9038_lociStitched	chr13	67230919	67231272	1	354	154.1904	19150	0
1_Beta_peak_31002_lociStitched	chr7	103301494	103301817	1	324	154.1679	19151	0
1_Beta_peak_26581_lociStitched	chr5	66361093	66361350	1	258	154.0458	19152	0
1_Beta_peak_6992_lociStitched	chr12	4140175	4140460	1	286	154.014	19153	0
1_Beta_peak_27333_lociStitched	chr5	141443748	141444107	1	360	154.011	19154	0
1_Beta_peak_14634_lociStitched	chr17	71006974	71007294	1	321	153.984	19155	0
1_Beta_peak_10544_lociStitched	chr14	105994481	105994841	1	361	153.972	19156	0
1_Beta_peak_7727_lociStitched	chr12	68434475	68434828	1	354	153.9433	19157	0
1_Beta_peak_2529_lociStitched	chr1	177619672	177619929	1	258	153.943	19158	0
1_Beta_peak_6561_lociStitched	chr11	114049680	114050037	1	358	153.9384	19159	0
1_Beta_peak_32355_lociStitched	chr8	61749879	61750136	1	258	153.9173	19160	0
1_Beta_peak_18005_lociStitched	chr2	25384200	25384499	1	300	153.8953	19161	0
1_Beta_peak_30777_lociStitched	chr7	93519750	93520075	1	326	153.8875	19162	0
1_Beta_peak_31111_lociStitched	chr7	116350984	116351261	1	278	153.8735	19163	0
1_Beta_peak_30148_lociStitched	chr7	28076545	28076904	1	360	153.8674	19164	0
1_Beta_peak_15604_lociStitched	chr18	55415663	55415922	1	260	153.846	19165	0
1_Beta_peak_33735_lociStitched	chr9	87373756	87374247	1	492	153.8303	19166	0
1_Beta_peak_24259_lociStitched	chr3	171569081	171569351	1	271	153.765	19167	0
1_Beta_peak_10019_lociStitched	chr14	73763450	73763707	1	258	153.7631	19168	0
1_Beta_peak_32731_lociStitched	chr8	109611610	109612058	1	449	153.7536	19169	0
1_Beta_peak_30603_lociStitched	chr7	73703858	73704138	1	281	153.748	19170	0
1_Beta_peak_16619_lociStitched	chr19	33926393	33926660	1	268	153.7386	19171	0
1_Beta_peak_6796_lociStitched	chr11	126350391	126350702	1	312	153.7273	19172	0
1_Beta_peak_13435_lociStitched	chr17	8177452	8177759	1	308	153.7149	19173	0
1_Beta_peak_7797_lociStitched	chr12	77986157	77986420	1	264	153.6709	19174	0
1_Beta_peak_12176_lociStitched	chr16	22625590	22625891	1	302	153.6605	19175	0
1_Beta_peak_25061_lociStitched	chr4	42503440	42503737	1	298	153.6084	19176	0
1_Beta_peak_31011_lociStitched	chr7	104865479	104865793	1	315	153.5774	19177	0
1_Beta_peak_32893_lociStitched	chr8	126375310	126375615	1	306	153.5675	19178	0
1_Beta_peak_13829_lociStitched	chr17	32367095	32367391	1	297	153.5352	19179	0
1_Beta_peak_2440_lociStitched	chr1	168678869	168679172	1	304	153.5301	19180	0
1_Beta_peak_17205_lociStitched	chr19	50059890	50060164	1	275	153.5222	19181	0
1_Beta_peak_25895_lociStitched	chr4	165877821	165878262	1	442	153.5121	19182	0
1_Beta_peak_3196_lociStitched	chr1	230508063	230508320	1	258	153.5061	19183	0
1_Beta_peak_19380_lociStitched	chr2	157015770	157016048	1	279	153.4838	19184	0
1_Beta_peak_8916_lociStitched	chr13	45780738	45781013	1	276	153.4225	19185	0
1_Beta_peak_2266_lociStitched	chr1	156215476	156215863	1	388	153.3681	19186	0
1_Beta_peak_28231_lociStitched	chr6	31783248	31783589	1	342	153.3477	19187	0
1_Beta_peak_5399_lociStitched	chr11	16461231	16461688	1	458	153.2778	19188	0
1_Beta_peak_4159_lociStitched	chr10	72147223	72147521	1	299	153.2614	19189	0
1_Beta_peak_20493_lociStitched	chr20	12448303	12448622	1	320	153.2476	19190	0
1_Beta_peak_9567_lociStitched	chr14	35746348	35746729	1	382	153.2382	19191	0
1_Beta_peak_15224_lociStitched	chr18	7990565	7990855	1	291	153.004	19192	0
1_Beta_peak_6640_lociStitched	chr11	117856642	117857009	1	368	153.0023	19193	0
1_Beta_peak_13474_lociStitched	chr17	11281679	11282073	1	395	152.9902	19194	0
1_Beta_peak_24637_lociStitched	chr3	197574779	197575098	1	320	152.9605	19195	0
1_Beta_peak_2995_lociStitched	chr1	217202917	217203191	1	275	152.9468	19196	0
1_Beta_peak_7954_lociStitched	chr12	100922956	100923393	1	438	152.8626	19197	0
1_Beta_peak_31979_lociStitched	chr8	28115383	28115685	1	303	152.8422	19198	0
1_Beta_peak_1378_lociStitched	chr1	59965292	59965549	1	258	152.8379	19199	0
1_Beta_peak_8662_lociStitched	chr13	30250946	30251385	1	440	152.8159	19200	0
1_Beta_peak_4212_lociStitched	chr10	75336397	75336685	1	289	152.8128	19201	0
1_Beta_peak_35100_lociStitched	chrX	48334357	48334704	1	348	152.7841	19202	0
1_Beta_peak_28978_lociStitched	chr6	112465626	112466055	1	430	152.7669	19203	0
1_Beta_peak_6563_lociStitched	chr11	114151808	114152222	1	415	152.7246	19204	0
1_Beta_peak_35076_lociStitched	chrX	46988760	46989156	1	397	152.6976	19205	0
1_Beta_peak_24743_lociStitched	chr4	2716174	2716515	1	342	152.6657	19206	0
1_Beta_peak_5006_lociStitched	chr10	134444630	134444995	1	366	152.643	19207	0
1_Beta_peak_9773_lociStitched	chr14	59720906	59721165	1	260	152.6287	19208	0
1_Beta_peak_9037_lociStitched	chr13	66886045	66886421	1	377	152.6184	19209	0
1_Beta_peak_6760_lociStitched	chr11	124823526	124823881	1	356	152.6145	19210	0
1_Beta_peak_17177_lociStitched	chr19	49362793	49363117	1	325	152.5716	19211	0
1_Beta_peak_35459_lociStitched	chrX	133576735	133577078	1	344	152.5664	19212	0
1_Beta_peak_16441_lociStitched	chr19	18247136	18247426	1	291	152.482	19213	0
1_Beta_peak_20057_lociStitched	chr2	225133485	225133945	1	461	152.444	19214	0
1_Beta_peak_19612_lociStitched	chr2	180209340	180209696	1	357	152.4036	19215	0
1_Beta_peak_2992_lociStitched	chr1	216675633	216676038	1	406	152.4015	19216	0
1_Beta_peak_28096_lociStitched	chr6	23180584	23181080	1	497	152.3712	19217	0
1_Beta_peak_32910_lociStitched	chr8	128749227	128749518	1	292	152.3385	19218	0
1_Beta_peak_34041_lociStitched	chr9	110399750	110400072	1	323	152.3382	19219	0
1_Beta_peak_16403_lociStitched	chr19	17246577	17246866	1	290	152.3319	19220	0
1_Beta_peak_21890_lociStitched	chr22	23775816	23776195	1	380	152.3201	19221	0
1_Beta_peak_7124_lociStitched	chr12	12681001	12681258	1	258	152.2982	19222	0
1_Beta_peak_156_lociStitched	chr1	6295643	6296034	1	392	152.2945	19223	0
1_Beta_peak_508_lociStitched	chr1	19971366	19971663	1	298	152.2719	19224	0
1_Beta_peak_12961_lociStitched	chr16	85210495	85210832	1	338	152.2566	19225	0
1_Beta_peak_26900_lociStitched	chr5	96502791	96503048	1	258	152.2468	19226	0
1_Beta_peak_21107_lociStitched	chr20	52961846	52962261	1	416	152.1805	19227	0
1_Beta_peak_16975_lociStitched	chr19	44952359	44952666	1	308	152.1799	19228	0
1_Beta_peak_26830_lociStitched	chr5	90195076	90195516	1	441	152.152	19229	0
1_Beta_peak_14450_lociStitched	chr17	61476911	61477256	1	346	152.145	19230	0
1_Beta_peak_10283_lociStitched	chr14	93312978	93313248	1	271	152.091	19231	0
1_Beta_peak_29341_lociStitched	chr6	151949102	151949472	1	371	152.07	19232	0
1_Beta_peak_10183_lociStitched	chr14	89323409	89323679	1	271	152.064	19233	0
1_Beta_peak_14244_lociStitched	chr17	47840832	47841089	1	258	152.0412	19234	0
1_Beta_peak_9392_lociStitched	chr14	22802284	22802572	1	289	152.0064	19235	0
1_Beta_peak_27114_lociStitched	chr5	131439726	131440120	1	395	151.9658	19236	0
1_Beta_peak_16503_lociStitched	chr19	19248922	19249273	1	352	151.9479	19237	0
1_Beta_peak_13134_lociStitched	chr17	500432	500702	1	271	151.929	19238	0
1_Beta_peak_34918_lociStitched	chrX	13687789	13688130	1	342	151.9155	19239	0
1_Beta_peak_5807_lociStitched	chr11	60137999	60138304	1	306	151.89	19240	0
1_Beta_peak_14780_lociStitched	chr17	75321560	75321824	1	265	151.8792	19241	0
1_Beta_peak_1477_lociStitched	chr1	67485683	67485940	1	258	151.8613	19242	0
1_Beta_peak_16837_lociStitched	chr19	40168935	40169249	1	315	151.7876	19243	0
1_Beta_peak_34035_lociStitched	chr9	110005984	110006268	1	285	151.7696	19244	0
1_Beta_peak_19662_lociStitched	chr2	190387096	190387528	1	433	151.7184	19245	0
1_Beta_peak_16373_lociStitched	chr19	16045526	16045953	1	428	151.6704	19246	0
1_Beta_peak_18521_lociStitched	chr2	62442601	62442939	1	339	151.6268	19247	0
1_Beta_peak_18485_lociStitched	chr2	58374182	58374552	1	371	151.589	19248	0
1_Beta_peak_10624_lociStitched	chr15	30260810	30261100	1	291	151.583	19249	0
1_Beta_peak_29933_lociStitched	chr7	4971274	4971649	1	376	151.575	19250	0
1_Beta_peak_27317_lociStitched	chr5	141031009	141031383	1	375	151.5448	19251	0
1_Beta_peak_9101_lociStitched	chr13	80085484	80085852	1	369	151.5424	19252	0
1_Beta_peak_21320_lociStitched	chr21	26946597	26946957	1	361	151.524	19253	0
1_Beta_peak_23301_lociStitched	chr3	57051117	57051551	1	435	151.5094	19254	0
1_Beta_peak_11111_lociStitched	chr15	66059635	66059892	1	258	151.5015	19255	0
1_Beta_peak_13512_lociStitched	chr17	16256313	16256742	1	430	151.3941	19256	0
1_Beta_peak_34459_lociStitched	chr9	134913049	134913317	1	269	151.3932	19257	0
1_Beta_peak_10571_lociStitched	chr15	22939146	22939429	1	284	151.3484	19258	0
1_Beta_peak_3780_lociStitched	chr10	26164235	26164649	1	415	151.317	19259	0
1_Beta_peak_30037_lociStitched	chr7	13810252	13810717	1	466	151.311	19260	0
1_Beta_peak_11402_lociStitched	chr15	83992012	83992357	1	346	151.248	19261	0
1_Beta_peak_13002_lociStitched	chr16	87255668	87255972	1	305	151.24	19262	0
1_Beta_peak_16999_lociStitched	chr19	45478441	45478797	1	357	151.2288	19263	0
1_Beta_peak_5569_lociStitched	chr11	35104436	35104754	1	319	151.209	19264	0
1_Beta_peak_31051_lociStitched	chr7	107818775	107819198	1	424	151.1802	19265	0
1_Beta_peak_6377_lociStitched	chr11	85885461	85885829	1	369	151.1744	19266	0
1_Beta_peak_25218_lociStitched	chr4	71940245	71940598	1	354	151.1546	19267	0
1_Beta_peak_357_lociStitched	chr1	12393330	12393674	1	345	151.1536	19268	0
1_Beta_peak_32256_lociStitched	chr8	50754571	50754896	1	326	151.125	19269	0
1_Beta_peak_31749_lociStitched	chr8	8774977	8775315	1	339	151.086	19270	0
1_Beta_peak_35513_lociStitched	chrX	153640093	153640399	1	307	151.0722	19271	0
1_Beta_peak_11147_lociStitched	chr15	68177126	68177480	1	355	151.0164	19272	0
1_Beta_peak_30729_lociStitched	chr7	89802686	89803066	1	381	151.012	19273	0
1_Beta_peak_26279_lociStitched	chr5	17101920	17102302	1	383	151.0046	19274	0
1_Beta_peak_10661_lociStitched	chr15	33009476	33009787	1	312	150.9905	19275	0
1_Beta_peak_3327_lociStitched	chr1	235409534	235409792	1	259	150.9816	19276	0
1_Beta_peak_20282_lociStitched	chr2	242401146	242401546	1	401	150.96	19277	0
1_Beta_peak_3454_lociStitched	chr1	246862226	246862560	1	335	150.9012	19278	0
1_Beta_peak_13304_lociStitched	chr17	4424966	4425331	1	366	150.891	19279	0
1_Beta_peak_12437_lociStitched	chr16	49052791	49053097	1	307	150.858	19280	0
1_Beta_peak_3772_lociStitched	chr10	25368174	25368445	1	272	150.7573	19281	0
1_Beta_peak_16118_lociStitched	chr19	9169592	9169973	1	382	150.7236	19282	0
1_Beta_peak_11180_lociStitched	chr15	70488052	70488403	1	352	150.7194	19283	0
1_Beta_peak_4078_lociStitched	chr10	63627184	63627519	1	336	150.7165	19284	0
1_Beta_peak_19566_lociStitched	chr2	175692213	175692554	1	342	150.6197	19285	0
1_Beta_peak_379_lociStitched	chr1	15588074	15588464	1	391	150.618	19286	0
1_Beta_peak_35496_lociStitched	chrX	152110327	152110658	1	332	150.605	19287	0
1_Beta_peak_4320_lociStitched	chr10	80095775	80096081	1	307	150.552	19288	0
1_Beta_peak_21228_lociStitched	chr20	62461839	62462105	1	267	150.5294	19289	0
1_Beta_peak_25531_lociStitched	chr4	108760008	108760265	1	258	150.4992	19290	0
1_Beta_peak_14014_lociStitched	chr17	40588875	40589329	1	455	150.4102	19291	0
1_Beta_peak_33716_lociStitched	chr9	85834769	85835070	1	302	150.4097	19292	0
1_Beta_peak_32060_lociStitched	chr8	30645693	30646056	1	364	150.3909	19293	0
1_Beta_peak_17358_lociStitched	chr19	56015293	56015615	1	323	150.374	19294	0
1_Beta_peak_7900_lociStitched	chr12	94989974	94990270	1	297	150.368	19295	0
1_Beta_peak_17834_lociStitched	chr2	7496903	7497202	1	300	150.3671	19296	0
1_Beta_peak_19705_lociStitched	chr2	192365780	192366279	1	500	150.2988	19297	0
1_Beta_peak_1219_lociStitched	chr1	49665243	49665613	1	371	150.22	19298	0
1_Beta_peak_9670_lociStitched	chr14	51749514	51749846	1	333	150.1636	19299	0
1_Beta_peak_25820_lociStitched	chr4	152462296	152462566	1	271	150.093	19300	0
1_Beta_peak_33315_lociStitched	chr9	18393590	18393876	1	287	150.0928	19301	0
1_Beta_peak_21324_lociStitched	chr21	27335939	27336196	1	258	150.0109	19302	0
1_Beta_peak_8796_lociStitched	chr13	39525971	39526364	1	394	150.0081	19303	0
1_Beta_peak_28668_lociStitched	chr6	56347612	56347940	1	329	149.9616	19304	0
1_Beta_peak_29223_lociStitched	chr6	140085970	140086330	1	361	149.94	19305	0
1_Beta_peak_34117_lociStitched	chr9	115110983	115111272	1	290	149.9043	19306	0
1_Beta_peak_2539_lociStitched	chr1	178161875	178162152	1	278	149.8847	19307	0
1_Beta_peak_29240_lociStitched	chr6	143023740	143024054	1	315	149.8722	19308	0
1_Beta_peak_28744_lociStitched	chr6	76559781	76560078	1	298	149.7771	19309	0
1_Beta_peak_22858_lociStitched	chr3	25469710	25470023	1	314	149.7705	19310	0
1_Beta_peak_9077_lociStitched	chr13	76209767	76210158	1	392	149.753	19311	0
1_Beta_peak_23543_lociStitched	chr3	94335866	94336259	1	394	149.733	19312	0
1_Beta_peak_3877_lociStitched	chr10	34410967	34411224	1	258	149.7025	19313	0
1_Beta_peak_23587_lociStitched	chr3	101185629	101186036	1	408	149.6946	19314	0
1_Beta_peak_10900_lociStitched	chr15	49238720	49239077	1	358	149.6901	19315	0
1_Beta_peak_32297_lociStitched	chr8	56858193	56858573	1	381	149.682	19316	0
1_Beta_peak_14989_lociStitched	chr17_ctg5_hap1	895933	896304	1	372	149.6614	19317	0
1_Beta_peak_23735_lociStitched	chr3	115576022	115576324	1	303	149.641	19318	0
1_Beta_peak_30686_lociStitched	chr7	77822105	77822508	1	404	149.6339	19319	0
1_Beta_peak_28597_lociStitched	chr6	47469064	47469368	1	305	149.5984	19320	0
1_Beta_peak_18264_lociStitched	chr2	42443593	42443963	1	371	149.591	19321	0
1_Beta_peak_28471_lociStitched	chr6	42672000	42672279	1	280	149.544	19322	0
1_Beta_peak_24538_lociStitched	chr3	193737898	193738206	1	309	149.5032	19323	0
1_Beta_peak_3875_lociStitched	chr10	33654401	33654718	1	318	149.4972	19324	0
1_Beta_peak_15488_lociStitched	chr18	39711594	39712027	1	434	149.4716	19325	0
1_Beta_peak_15597_lociStitched	chr18	54821776	54822173	1	398	149.4705	19326	0
1_Beta_peak_22847_lociStitched	chr3	23782301	23782690	1	390	149.4149	19327	0
1_Beta_peak_29551_lociStitched	chr6	170054501	170054782	1	282	149.3796	19328	0
1_Beta_peak_27533_lociStitched	chr5	169010767	169011070	1	304	149.379	19329	0
1_Beta_peak_34908_lociStitched	chrX	12465848	12466210	1	363	149.3612	19330	0
1_Beta_peak_21195_lociStitched	chr20	60981841	60982171	1	331	149.358	19331	0
1_Beta_peak_35636_lociStitched	chrX_jh806590_fix	1474861	1475188	1	328	149.3409	19332	0
1_Beta_peak_23987_lociStitched	chr3	136714177	136714572	1	396	149.2705	19333	0
1_Beta_peak_23717_lociStitched	chr3	114618143	114618419	1	277	149.2608	19334	0
1_Beta_peak_3512_lociStitched	chr10	1282078	1282376	1	299	149.2384	19335	0
1_Beta_peak_161_lociStitched	chr1	6580381	6580667	1	287	149.1776	19336	0
1_Beta_peak_4240_lociStitched	chr10	76260000	76260356	1	357	149.1284	19337	0
1_Beta_peak_10319_lociStitched	chr14	94856668	94856925	1	258	149.1114	19338	0
1_Beta_peak_17257_lociStitched	chr19	51399562	51399866	1	305	149.0816	19339	0
1_Beta_peak_33684_lociStitched	chr9	79502576	79502961	1	386	149.072	19340	0
1_Beta_peak_29613_lociStitched	chr6_cox_hap2	4683121	4683432	1	312	149.0623	19341	0
1_Beta_peak_29141_lociStitched	chr6	134838683	134839085	1	403	148.9812	19342	0
1_Beta_peak_22047_lociStitched	chr22	30609033	30609358	1	326	148.98	19343	0
1_Beta_peak_9789_lociStitched	chr14	60650802	60651141	1	340	148.9566	19344	0
1_Beta_peak_14479_lociStitched	chr17	62252476	62252757	1	282	148.93	19345	0
1_Beta_peak_31282_lociStitched	chr7	138818237	138818494	1	258	148.803	19346	0
1_Beta_peak_7162_lociStitched	chr12	15396653	15397091	1	439	148.7886	19347	0
1_Beta_peak_24209_lociStitched	chr3	166847858	166848256	1	399	148.7724	19348	0
1_Beta_peak_16009_lociStitched	chr19	5127721	5128028	1	308	148.7108	19349	0
1_Beta_peak_28017_lociStitched	chr6	16239038	16239373	1	336	148.6395	19350	0
1_Beta_peak_8015_lociStitched	chr12	106812673	106813040	1	368	148.635	19351	0
1_Beta_peak_14008_lociStitched	chr17	40499724	40500007	1	284	148.5184	19352	0
1_Beta_peak_33995_lociStitched	chr9	103174222	103174572	1	351	148.435	19353	0
1_Beta_peak_7420_lociStitched	chr12	50263325	50263612	1	288	148.2642	19354	0
1_Beta_peak_3725_lociStitched	chr10	21386237	21386494	1	258	148.2633	19355	0
1_Beta_peak_12883_lociStitched	chr16	79071711	79072015	1	305	148.2	19356	0
1_Beta_peak_12250_lociStitched	chr16	29322478	29322864	1	387	148.1854	19357	0
1_Beta_peak_26870_lociStitched	chr5	95414713	95415008	1	296	148.149	19358	0
1_Beta_peak_24977_lociStitched	chr4	38789543	38789995	1	453	148.1204	19359	0
1_Beta_peak_3869_lociStitched	chr10	33506621	33506888	1	268	148.0782	19360	0
1_Beta_peak_32713_lociStitched	chr8	104148630	104148904	1	275	147.9874	19361	0
1_Beta_peak_6786_lociStitched	chr11	126081202	126081467	1	266	147.923	19362	0
1_Beta_peak_12681_lociStitched	chr16	68900975	68901356	1	382	147.9042	19363	0
1_Beta_peak_30896_lociStitched	chr7	99815453	99815710	1	258	147.9035	19364	0
1_Beta_peak_30259_lociStitched	chr7	36698495	36698770	1	276	147.895	19365	0
1_Beta_peak_6285_lociStitched	chr11	75657783	75658147	1	365	147.8932	19366	0
1_Beta_peak_35259_lociStitched	chrX	73712895	73713214	1	320	147.8884	19367	0
1_Beta_peak_3883_lociStitched	chr10	35054983	35055240	1	258	147.8778	19368	0
1_Beta_peak_18593_lociStitched	chr2	67536238	67536599	1	362	147.8656	19369	0
1_Beta_peak_9125_lociStitched	chr13	96672665	96673029	1	365	147.8568	19370	0
